Id,SalePrice
2735,134231.46231858904
2736,135214.66609869915
2737,122415.06692562871
2738,141076.91289258498
2739,149338.99892041308
2740,148660.16545474774
2741,146790.29131982825
2742,154197.54305282736
2743,159200.2194682748
2744,148871.07980851922
2745,130716.622620008
2746,128107.29935750166
2747,160399.1122769139
2748,129237.88318469188
2749,122947.3314368066
2750,124876.33859663455
2751,134230.8114679184
2752,239809.28920739208
2753,156573.90287099336
2754,238679.15625643774
2755,134216.46682728973
2756,99666.31916582955
2757,68745.9704139518
2758,89547.92971144266
2759,161027.213153394
2760,138587.43456451432
2761,147380.5071061931
2762,149754.84157597437
2763,183429.6669794314
2764,158740.73576204228
2765,240811.70715506485
2766,135041.02403129975
2767,91872.28054791986
2768,126507.97845802088
2769,115346.55998320434
2770,156080.96250483574
2771,124958.57996168845
2772,122389.24437677603
2773,119953.07228090173
2774,138318.71488920163
2775,136592.19654538983
2776,172757.5340889038
2777,147189.52175420552
2778,120694.74766008866
2779,139749.9071575813
2780,114822.95287714752
2781,108627.48974023685
2782,93128.5725541628
2783,107729.90724879164
2784,130913.69271297251
2785,137585.3300770736
2786,97309.32500007212
2787,113080.26175237792
2788,93308.49991175691
2789,182006.5606847445
2790,103217.46079620135
2791,116771.68141258629
2792,77717.25921814585
2793,155168.48426632961
2794,120943.93488827192
2795,111195.06181265083
2796,109116.53631840971
2797,222628.3956508593
2798,137811.85177382
2799,112706.76528435612
2800,76450.26755839861
2801,114172.19380008952
2802,128280.36846730522
2803,150892.790009371
2804,148385.9780803413
2805,94361.76555370838
2806,102429.91617065026
2807,147881.66607414588
2808,134580.5228277081
2809,127626.447525082
2810,129818.51085190124
2811,163389.89802565495
2812,143594.93088320736
2813,148584.6032844619
2814,147949.98888575326
2815,86759.39182448278
2816,281020.2858280563
2817,121671.38836834735
2818,137450.45912470133
2819,190001.51090436574
2820,103434.70113566691
2821,104768.64224115772
2822,182087.1810658314
2823,209716.028388602
2824,175554.44126718093
2825,138328.62494193687
2826,126173.4812838949
2827,139583.44303578697
2828,199037.65621766326
2829,160694.1776594424
2830,230097.99099105597
2831,190728.58557060617
2832,220008.21385576553
2833,317518.3176054015
2834,215503.76571198343
2835,222776.36311860388
2836,190011.75727400125
2837,194085.8152281253
2838,134930.98766426987
2839,182902.2091839867
2840,186635.97135113715
2841,204209.47348024853
2842,211539.9355139002
2843,186226.64193913597
2844,158099.52213839116
2845,126625.88319899964
2846,213561.98765159457
2847,209229.46790142643
2848,208179.5112818287
2849,218818.99920771015
2850,270715.05976387707
2851,250518.300731209
2852,228304.9930194592
2853,258947.88970811886
2854,143361.60441345838
2855,197453.80126041482
2856,213841.012429694
2857,189355.48124141438
2858,192631.12428979826
2859,138593.98542827525
2860,119359.26697983798
2861,114024.75896212099
2862,184024.94974386907
2863,119273.32774497858
2864,278117.81880240736
2865,140890.6325590872
2866,134458.5380113531
2867,106271.6785501521
2868,114584.42104590811
2869,116009.85212006485
2870,182166.96154618938
2871,102000.18844760572
2872,61822.488188682124
2873,99053.83515568236
2874,151312.53565580683
2875,105571.95327131504
2876,169219.18754481385
2877,158372.75320234598
2878,188830.74635186238
2879,154201.88085478422
2880,104055.32008077325
2881,139398.53674209234
2882,159262.95787865523
2883,175333.7622258733
2884,181883.60795421433
2885,181369.45985384088
2886,207925.66147913074
2887,101795.31493950875
2888,132837.1500413614
2889,66084.76156371758
2890,103055.38603838433
2891,131952.43754931167
2892,44141.939306106455
2893,101388.85254922694
2894,46782.25005255495
2895,371389.185035988
2896,283975.2692426429
2897,191282.55692983023
2898,144250.84976496524
2899,242854.40394890727
2900,156513.1930733549
2901,162071.79419588452
2902,180601.43005510425
2903,322864.1832127515
2904,374224.92756442947
2905,100455.33156463139
2906,205171.13141990913
2907,115446.63560577009
2908,128643.48138511453
2909,142051.2922367645
2910,82330.31585464148
2911,83233.07231502004
2912,155578.73893244058
2913,83506.64100289739
2914,81995.67818708315
2915,81086.438322319
2916,82720.95259004274
2917,134644.95384045655
2918,104972.96367900043
2919,219587.11111614289
